year,month,day,hour,Longitude,Latitude
2022,1,2,14,-122.267841,47.527337
2022,1,9,20,-122.267841,47.527337
2022,1,30,16,-122.340206,47.665042
2022,1,24,4,-122.382127,47.669447
2022,1,7,12,-122.282617,47.667695
2022,1,22,5,-122.387038,47.552104
2022,1,8,4,-122.387038,47.552104
2022,1,13,7,-122.387038,47.552104
2022,1,23,19,-122.387038,47.55211
2022,1,23,11,-122.350028,47.660408
2022,1,7,10,-122.288968,47.708352
2022,1,8,13,-122.269109,47.528872
2022,1,17,3,-122.316747,47.61305
2022,1,21,23,-122.363536,47.690641
2022,1,26,13,-122.33796,47.609932
2022,1,18,14,-122.380644,47.584885
2022,1,9,7,-122.333726,47.726848
2022,1,23,13,-122.337111,47.539813
2022,1,21,12,-122.368361,47.567614
2022,1,7,16,-122.332877,47.600882
2022,1,13,16,-122.327923,47.614174
2022,1,13,1,-122.327923,47.614174
2022,1,5,10,-122.327923,47.614174
2022,1,27,14,-122.327923,47.614174
2022,1,13,8,-122.327923,47.614174
2022,1,10,17,-122.406048,47.638255
2022,1,5,13,-122.312255,47.547141
2022,1,28,18,-122.401051,47.676568
2022,1,16,20,-122.376195,47.633499
2022,1,24,12,-122.376195,47.633499
2022,1,29,14,-122.362053,47.699864
2022,1,7,8,-122.320089,47.635981
2022,1,1,5,-122.320852,47.643298
2022,1,2,22,-122.320852,47.643298
2022,1,21,11,-122.337197,47.717116
2022,1,3,21,-122.295233,47.719279
2022,1,5,6,-122.311621,47.589989
2022,1,28,5,-122.356927,47.638383
2022,1,9,8,-122.326354,47.600854
2022,1,12,13,-122.326354,47.600871
2022,1,19,13,-122.357604,47.64974
2022,1,15,14,-122.3214,47.576894
2022,1,15,9,-122.3214,47.576894
2022,1,5,11,-122.316403,47.681582
2022,1,20,10,-122.317166,47.556371
2022,1,13,15,-122.307258,47.629704
2022,1,3,18,-122.35409,47.625537
2022,1,30,22,-122.364718,47.700382
2022,1,6,21,-122.32356,47.610986
2022,1,28,21,-122.381826,47.51343
2022,1,23,15,-122.297941,47.717883
2022,1,20,13,-122.355487,47.654153
2022,1,1,1,-122.314286,47.661277
2022,1,4,18,-122.314286,47.661277
2022,1,9,17,-122.320766,47.621987
2022,1,15,14,-122.329062,47.58617
2022,1,15,17,-122.344687,47.704386
2022,1,18,9,-122.393088,47.538889
2022,1,7,6,-122.393088,47.538889
2022,1,3,13,-122.393088,47.538889
2022,1,17,3,-122.393088,47.538889
2022,1,2,6,-122.325548,47.616713
2022,1,11,15,-122.34329,47.610056
2022,1,26,17,-122.34329,47.610056
2022,1,18,15,-122.31276,47.597492
2022,1,10,2,-122.324194,47.636771
2022,1,26,19,-122.324194,47.636771
2022,1,22,9,-122.324194,47.636771
2022,1,11,1,-122.297049,47.576907
2022,1,24,17,-122.292729,47.719406
2022,1,3,2,-122.292729,47.719514
2022,1,8,19,-122.292729,47.719585
2022,1,4,14,-122.292729,47.719585
2022,1,16,14,-122.292729,47.719585
2022,1,2,19,-122.292729,47.719585
2022,1,8,0,-122.386479,47.582995
2022,1,31,0,-122.319788,47.658231
2022,1,9,6,-122.299209,47.708415
2022,1,8,21,-122.373777,47.544669
2022,1,21,18,-122.373777,47.544669
2022,1,9,4,-122.373777,47.544669
2022,1,5,13,-122.373777,47.544669
2022,1,4,22,-122.373777,47.544669
2022,1,5,23,-122.373777,47.544669
2022,1,13,11,-122.373777,47.544669
2022,1,5,23,-122.373777,47.544669
2022,1,25,9,-122.373777,47.544669
2022,1,13,4,-122.373777,47.544669
2022,1,11,13,-122.358023,47.623472
2022,1,8,19,-122.26999,47.531457
2022,1,1,11,-122.26999,47.531457
2022,1,3,17,-122.285615,47.606089
2022,1,1,0,-122.316779,47.61046
2022,1,31,0,-122.316779,47.611563
2022,1,16,18,-122.280575,47.725659
2022,1,2,12,-122.359463,47.707228
2022,1,30,12,-122.375002,47.638759
2022,1,22,21,-122.302594,47.588375
2022,1,7,22,-122.302594,47.588375
2022,1,28,20,-122.365857,47.52828
2022,1,1,6,-122.292643,47.668862
2022,1,28,16,-122.345235,47.616138
2022,1,19,19,-122.345235,47.616138
2022,1,28,16,-122.345235,47.616138
2022,1,7,7,-122.345235,47.616138
2022,1,16,6,-122.2926,47.598942
2022,1,3,15,-122.32529,47.619221
2022,1,1,15,-122.345063,47.731039
2022,1,13,0,-122.356454,47.522451
2022,1,2,18,-122.356454,47.522451
2022,1,19,11,-122.325967,47.594923
2022,1,4,5,-122.336595,47.615721
2022,1,27,4,-122.336595,47.615721
2022,1,28,0,-122.34646,47.613416
2022,1,24,10,-122.372756,47.694335
2022,1,19,23,-122.372756,47.694335
2022,1,22,22,-122.372756,47.694335
2022,1,24,19,-122.372756,47.694335
2022,1,20,11,-122.28468,47.537035
2022,1,20,11,-122.28468,47.537035
2022,1,9,7,-122.34718,47.665007
2022,1,24,11,-122.338035,47.6154
2022,1,8,3,-122.317413,47.67947
2022,1,14,15,-122.332995,47.622242
2022,1,2,17,-122.332995,47.622242
2022,1,17,1,-122.332995,47.622242
2022,1,24,2,-122.332995,47.622312
2022,1,11,19,-122.374916,47.655165
2022,1,18,16,-122.355014,47.687666
2022,1,1,5,-122.375464,47.690955
2022,1,11,21,-122.334306,47.607617
2022,1,16,0,-122.344977,47.723212
2022,1,15,5,-122.298865,47.608238
2022,1,5,16,-122.267572,47.531586
2022,1,28,7,-122.371993,47.572084
2022,1,28,6,-122.371993,47.572084
2022,1,3,20,-122.351371,47.622089
2022,1,19,9,-122.320841,47.617881
2022,1,7,21,-122.320841,47.59919
2022,1,14,21,-122.320841,47.59919
2022,1,10,9,-122.320841,47.59919
2022,1,13,17,-122.320841,47.59919
2022,1,4,11,-122.284637,47.602978
2022,1,24,10,-122.388972,47.645854
2022,1,14,9,-122.31161,47.661262
2022,1,31,19,-122.337863,47.533045
2022,1,7,7,-122.317284,47.637276
2022,1,22,11,-122.332909,47.606088
2022,1,8,15,-122.332909,47.606088
2022,1,30,13,-122.332909,47.606088
2022,1,22,5,-122.332909,47.606088
2022,1,29,15,-122.332909,47.606088
2022,1,30,15,-122.332909,47.606088
2022,1,9,21,-122.30657,47.580243
2022,1,20,20,-122.348491,47.534814
2022,1,8,16,-122.354208,47.634864
2022,1,2,14,-122.383889,47.581176
2022,1,22,17,-122.290902,47.726199
2022,1,6,9,-122.343494,47.613936
2022,1,6,19,-122.343451,47.690707
2022,1,10,17,-122.322872,47.577724
2022,1,30,11,-122.376141,47.636719
2022,1,8,17,-122.3299,47.613053
2022,1,18,14,-122.345525,47.625415
2022,1,3,20,-122.278071,47.539629
2022,1,6,1,-122.310084,47.576993
2022,1,17,20,-122.27388,47.544015
2022,1,31,10,-122.320755,47.608073
2022,1,19,12,-122.320755,47.608073
2022,1,25,15,-122.320755,47.608073
2022,1,4,2,-122.320755,47.6083
2022,1,27,15,-122.320755,47.608073
2022,1,12,16,-122.273074,47.516898
2022,1,17,14,-122.305807,47.599258
2022,1,31,17,-122.315672,47.676684
2022,1,13,12,-122.305635,47.599996
2022,1,5,15,-122.336885,47.608756
2022,1,30,8,-122.336885,47.608756
2022,1,16,14,-122.336885,47.608756
2022,1,21,6,-122.336885,47.608756
2022,1,27,6,-122.336885,47.608756
2022,1,29,8,-122.343365,47.642263
2022,1,12,17,-122.364664,47.524684
2022,1,1,7,-122.312749,47.733952
2022,1,26,21,-122.323377,47.609089
2022,1,8,4,-122.324097,47.604841
2022,1,14,14,-122.324097,47.604841
2022,1,7,4,-122.324097,47.604841
2022,1,19,1,-122.324097,47.604841
2022,1,5,13,-122.324097,47.604841
2022,1,12,23,-122.324097,47.604841
2022,1,14,16,-122.324097,47.604841
2022,1,1,7,-122.340485,47.607658
2022,1,10,17,-122.340485,47.607658
2022,1,25,18,-122.333962,47.706911
2022,1,8,20,-122.313383,47.574773
2022,1,2,15,-122.328965,47.599968
2022,1,13,6,-122.328965,47.599968
2022,1,3,19,-122.328965,47.599968
2022,1,5,17,-122.328965,47.599968
2022,1,10,17,-122.328965,47.599968
2022,1,5,1,-122.328965,47.599968
2022,1,8,23,-122.328965,47.599968
2022,1,11,23,-122.328965,47.599968
2022,1,18,18,-122.328965,47.599968
2022,1,8,23,-122.328965,47.599968
2022,1,5,21,-122.328965,47.599968
2022,1,16,22,-122.328965,47.599968
2022,1,13,5,-122.328965,47.599968
2022,1,27,12,-122.328965,47.599968
2022,1,27,11,-122.328965,47.599968
2022,1,7,17,-122.328965,47.599968
2022,1,31,15,-122.328965,47.599968
2022,1,8,8,-122.328965,47.600036
2022,1,5,11,-122.328965,47.600036
2022,1,27,2,-122.328965,47.600036
2022,1,9,1,-122.262231,47.679973
2022,1,19,7,-122.262231,47.679973
2022,1,17,15,-122.304152,47.696649
2022,1,4,17,-122.341753,47.611733
2022,1,13,2,-122.341753,47.611733
2022,1,23,1,-122.341753,47.611733
2022,1,31,5,-122.341753,47.611733
2022,1,26,17,-122.341753,47.611733
2022,1,7,9,-122.341753,47.611733
2022,1,11,22,-122.341753,47.611733
2022,1,24,5,-122.373003,47.564269
2022,1,12,21,-122.300595,47.632581
2022,1,28,21,-122.337562,47.61122
2022,1,2,10,-122.37368,47.548093
2022,1,2,17,-122.37368,47.548093
2022,1,6,18,-122.322571,47.677987
2022,1,28,9,-122.329051,47.6069
2022,1,13,16,-122.329051,47.6069
2022,1,2,11,-122.329051,47.591467
2022,1,3,11,-122.329051,47.588217
2022,1,9,17,-122.316768,47.622306
2022,1,6,11,-122.327396,47.600034
2022,1,19,16,-122.365083,47.634742
2022,1,16,12,-122.292632,47.719264
2022,1,21,7,-122.340904,47.729021
2022,1,4,12,-122.357926,47.699659
2022,1,2,4,-122.378462,47.651091
2022,1,10,13,-122.317402,47.665081
2022,1,23,0,-122.313168,47.659795
2022,1,26,0,-122.374862,47.642635
2022,1,22,12,-122.313125,47.661582
2022,1,11,1,-122.298263,47.577518
2022,1,31,17,-122.361483,47.679718
2022,1,23,8,-122.304614,47.646396
2022,1,5,10,-122.304614,47.646396
2022,1,21,21,-122.33091,47.62197
2022,1,17,21,-122.33091,47.62197
2022,1,6,3,-122.33091,47.62197
2022,1,30,22,-122.36216,47.535515
2022,1,30,0,-122.36216,47.535515
2022,1,2,8,-122.376216,47.667891
2022,1,8,16,-122.320873,47.619908
2022,1,26,22,-122.320873,47.619908
2022,1,17,20,-122.342172,47.609634
2022,1,24,14,-122.357797,47.522772
2022,1,25,1,-122.372616,47.564582
2022,1,16,6,-122.2903,47.544061
2022,1,1,22,-122.31723,47.600015
2022,1,22,8,-122.31723,47.600015
2022,1,18,14,-122.322947,47.708592
2022,1,17,22,-122.322098,47.601702
2022,1,16,9,-122.322098,47.601702
2022,1,18,9,-122.322098,47.601702
2022,1,16,12,-122.322098,47.601702
2022,1,30,19,-122.270269,47.497618
2022,1,7,19,-122.301519,47.671428
2022,1,18,16,-122.317864,47.709352
2022,1,19,15,-122.317864,47.709352
2022,1,19,21,-122.317864,47.709352
2022,1,30,13,-122.328535,47.602985
2022,1,4,11,-122.328535,47.602985
2022,1,11,5,-122.328535,47.602985
2022,1,31,20,-122.328535,47.602985
2022,1,1,9,-122.328535,47.602985
2022,1,24,14,-122.328535,47.602985
2022,1,30,11,-122.328535,47.602985
2022,1,1,22,-122.328535,47.602985
2022,1,16,18,-122.328535,47.602985
2022,1,19,2,-122.328535,47.602985
2022,1,5,15,-122.328535,47.602985
2022,1,8,14,-122.328535,47.602985
2022,1,23,16,-122.328535,47.602985
2022,1,7,9,-122.328492,47.605672
2022,1,2,16,-122.386038,47.535797
2022,1,29,10,-122.355551,47.72505
2022,1,29,21,-122.355551,47.72505
2022,1,30,16,-122.344837,47.713747
2022,1,20,18,-122.344837,47.713747
2022,1,26,8,-122.344837,47.713747
2022,1,15,13,-122.344794,47.614705
2022,1,20,6,-122.344794,47.614705
2022,1,17,11,-122.344794,47.614705
2022,1,25,19,-122.305119,47.553245
2022,1,20,13,-122.388155,47.670187
2022,1,21,1,-122.388155,47.670187
2022,1,24,3,-122.388155,47.670187
2022,1,23,5,-122.388155,47.670187
2022,1,23,15,-122.388155,47.560295
2022,1,19,9,-122.295168,47.719389
2022,1,9,12,-122.305839,47.715838
2022,1,9,1,-122.337089,47.608979
2022,1,14,18,-122.300079,47.55302
2022,1,18,9,-122.300079,47.55302
2022,1,23,14,-122.346954,47.614809
2022,1,31,18,-122.295888,47.574853
2022,1,3,8,-122.295888,47.574853
2022,1,20,6,-122.341957,47.619718
2022,1,31,11,-122.290762,47.708372
2022,1,30,9,-122.33264,47.60916
2022,1,18,14,-122.33264,47.60916
2022,1,2,22,-122.374518,47.673816
2022,1,10,18,-122.390143,47.653324
2022,1,24,5,-122.390143,47.653324
2022,1,23,17,-122.338314,47.614391
2022,1,28,22,-122.338314,47.614391
2022,1,1,1,-122.355422,47.702223
2022,1,27,21,-122.329083,47.651994
2022,1,28,21,-122.329083,47.651994
2022,1,1,3,-122.282971,47.665407
2022,1,10,21,-122.340474,47.614496
2022,1,23,0,-122.382395,47.665727
2022,1,20,22,-122.382395,47.665727
2022,1,22,8,-122.382395,47.665727
2022,1,3,10,-122.356862,47.631304
2022,1,16,23,-122.314135,47.600009
2022,1,5,22,-122.314135,47.600009
2022,1,4,12,-122.314135,47.599993
2022,1,8,21,-122.314135,47.599993
2022,1,22,16,-122.272848,47.522343
2022,1,12,2,-122.356647,47.618607
2022,1,25,4,-122.356647,47.618607
2022,1,9,15,-122.326837,47.678556
2022,1,17,18,-122.342462,47.694174
2022,1,28,9,-122.321883,47.554611
2022,1,10,9,-122.327557,47.643192
2022,1,21,8,-122.291353,47.717475
2022,1,23,21,-122.333274,47.574385
2022,1,7,10,-122.348899,47.619041
2022,1,10,11,-122.296264,47.546264
2022,1,8,10,-122.296264,47.546264
2022,1,15,6,-122.296264,47.546264
2022,1,29,13,-122.349533,47.612815
2022,1,5,18,-122.349533,47.612815
2022,1,3,11,-122.333865,47.728669
2022,1,29,21,-122.333822,47.608764
2022,1,18,14,-122.333822,47.709569
2022,1,7,9,-122.380697,47.668673
2022,1,13,3,-122.329588,47.545614
2022,1,26,11,-122.329588,47.545614
2022,1,25,7,-122.329588,47.545614
2022,1,10,3,-122.329588,47.545614
2022,1,10,16,-122.329545,47.55414
2022,1,19,15,-122.293341,47.541886
2022,1,7,22,-122.324591,47.605621
2022,1,31,17,-122.324591,47.605621
2022,1,20,4,-122.267808,47.546067
2022,1,16,13,-122.299058,47.650699
2022,1,8,17,-122.330265,47.601716
2022,1,15,8,-122.330265,47.601716
2022,1,30,17,-122.330265,47.601716
2022,1,23,19,-122.330265,47.601716
2022,1,21,13,-122.398482,47.585742
2022,1,2,5,-122.337422,47.64805
2022,1,2,12,-122.269968,47.519635
2022,1,27,12,-122.326708,47.607695
2022,1,5,6,-122.326708,47.607695
2022,1,20,12,-122.342333,47.626342
2022,1,8,14,-122.337336,47.590732
2022,1,7,10,-122.348007,47.571559
2022,1,5,22,-122.343053,47.612502
2022,1,31,13,-122.306849,47.691236
2022,1,8,12,-122.347201,47.654462
2022,1,29,5,-122.347964,47.616579
2022,1,5,21,-122.300283,47.579039
2022,1,31,0,-122.315908,47.600008
2022,1,20,23,-122.286098,47.570682
2022,1,29,1,-122.332973,47.618513
2022,1,13,7,-122.374894,47.650344
2022,1,1,8,-122.355078,47.525592
2022,1,16,9,-122.381331,47.577149
2022,1,18,13,-122.324505,47.617746
2022,1,20,19,-122.324505,47.617746
2022,1,4,7,-122.335176,47.708095
2022,1,20,6,-122.335176,47.708095
2022,1,14,21,-122.325139,47.609338
2022,1,23,5,-122.288935,47.675903
2022,1,2,7,-122.330856,47.602165
2022,1,20,18,-122.284744,47.538872
2022,1,2,14,-122.284744,47.538872
2022,1,20,10,-122.362869,47.622285
2022,1,9,22,-122.320862,47.619205
2022,1,12,11,-122.320056,47.67417
2022,1,26,18,-122.280381,47.526107
2022,1,12,3,-122.327256,47.592399
2022,1,11,17,-122.327256,47.592399
2022,1,12,2,-122.327256,47.592399
2022,1,4,14,-122.327256,47.592399
2022,1,26,11,-122.399621,47.640034
2022,1,22,23,-122.280338,47.540665
2022,1,3,18,-122.280338,47.517902
2022,1,7,14,-122.276738,47.547416
2022,1,5,9,-122.276738,47.547416
2022,1,7,14,-122.276738,47.547416
2022,1,4,5,-122.334198,47.585797
2022,1,24,5,-122.334198,47.586104
2022,1,9,8,-122.360451,47.529989
2022,1,4,12,-122.324247,47.699872
2022,1,9,2,-122.329964,47.66866
2022,1,14,14,-122.308579,47.616245
2022,1,28,0,-122.308579,47.616245
2022,1,31,10,-122.361934,47.624603
2022,1,28,1,-122.300111,47.612937
2022,1,2,12,-122.368328,47.679923
2022,1,3,15,-122.305785,47.595206
2022,1,30,11,-122.333521,47.667216
2022,1,27,18,-122.290751,47.531007
2022,1,15,2,-122.317047,47.551689
2022,1,12,21,-122.400889,47.659307
2022,1,31,16,-122.327675,47.597517
2022,1,31,10,-122.327675,47.597517
2022,1,3,4,-122.327675,47.597517
2022,1,9,5,-122.327675,47.597517
2022,1,21,19,-122.353971,47.522563
2022,1,3,2,-122.312007,47.588167
2022,1,27,21,-122.348974,47.617176
2022,1,17,14,-122.385941,47.658125
2022,1,10,14,-122.391658,47.528566
2022,1,25,4,-122.391658,47.528566
2022,1,30,1,-122.359602,47.721715
2022,1,30,17,-122.391572,47.526777
2022,1,16,14,-122.391572,47.526777
2022,1,19,12,-122.329835,47.592391
2022,1,4,19,-122.37671,47.67309
2022,1,24,22,-122.320561,47.708577
2022,1,17,23,-122.31637,47.656872
2022,1,27,19,-122.331995,47.608444
2022,1,31,15,-122.331995,47.608444
2022,1,10,15,-122.337669,47.665035
2022,1,23,12,-122.340291,47.609125
2022,1,27,15,-122.340291,47.609125
2022,1,28,16,-122.300616,47.667978
2022,1,21,11,-122.296339,47.721329
2022,1,2,9,-122.296339,47.721329
2022,1,20,18,-122.296339,47.721329
2022,1,11,10,-122.296339,47.721329
2022,1,3,11,-122.296339,47.721329
2022,1,20,12,-122.296339,47.721329
2022,1,30,15,-122.296339,47.721359
2022,1,31,2,-122.291385,47.536998
2022,1,17,9,-122.317638,47.661299
2022,1,6,21,-122.317638,47.661299
2022,1,28,10,-122.317638,47.661299
2022,1,13,13,-122.317638,47.661299
2022,1,31,3,-122.317638,47.661299
2022,1,30,20,-122.327503,47.713612
2022,1,31,16,-122.343128,47.661446
2022,1,23,10,-122.312641,47.622153
2022,1,2,0,-122.328266,47.703178
2022,1,4,23,-122.328266,47.703178
2022,1,10,12,-122.390723,47.579344
2022,1,18,13,-122.277157,47.633463
2022,1,26,11,-122.277157,47.633523
2022,1,8,1,-122.277157,47.633523
2022,1,30,9,-122.277157,47.633523
2022,1,24,5,-122.277157,47.633523
2022,1,25,19,-122.339614,47.61516
2022,1,27,23,-122.387209,47.545436
2022,1,25,15,-122.387209,47.545436
2022,1,7,10,-122.387209,47.545436
2022,1,14,21,-122.387209,47.545436
2022,1,12,0,-122.387209,47.545436
2022,1,2,14,-122.387209,47.545436
2022,1,30,2,-122.387209,47.545436
2022,1,25,18,-122.387209,47.545436
2022,1,7,11,-122.387209,47.545436
2022,1,25,20,-122.387209,47.545436
2022,1,5,21,-122.387209,47.545436
2022,1,2,14,-122.387209,47.545436
2022,1,5,23,-122.387209,47.545436
2022,1,30,17,-122.387209,47.545436
2022,1,17,17,-122.387209,47.545436
2022,1,12,13,-122.387209,47.545436
2022,1,5,17,-122.387209,47.545436
2022,1,12,16,-122.387209,47.545436
2022,1,11,10,-122.35439,47.671151
2022,1,29,2,-122.329577,47.550459
2022,1,18,15,-122.319669,47.577176
2022,1,12,1,-122.29909,47.719374
2022,1,4,8,-122.282659,47.634584
2022,1,20,22,-122.308955,47.599239
2022,1,12,8,-122.29405,47.715699
2022,1,30,13,-122.358033,47.567943
2022,1,10,6,-122.325977,47.579209
2022,1,7,19,-122.325977,47.632566
2022,1,14,22,-122.362901,47.55892
2022,1,29,22,-122.316789,47.59919
2022,1,16,8,-122.323054,47.623403
2022,1,9,13,-122.302475,47.621742
2022,1,19,8,-122.335122,47.586104
2022,1,15,16,-122.335122,47.586104
2022,1,8,17,-122.377,47.516547
2022,1,11,7,-122.356421,47.526376
2022,1,9,15,-122.315263,47.663106
2022,1,6,9,-122.315263,47.663106
2022,1,28,20,-122.315263,47.663106
2022,1,24,15,-122.315263,47.663106
2022,1,14,20,-122.315263,47.663106
2022,1,9,14,-122.315263,47.663106
2022,1,26,17,-122.315263,47.663106
2022,1,8,10,-122.315263,47.663106
2022,1,28,17,-122.315263,47.663106
2022,1,9,9,-122.315263,47.663106
2022,1,27,16,-122.294598,47.723081
2022,1,16,20,-122.300315,47.714217
2022,1,1,0,-122.342193,47.613167
2022,1,27,9,-122.342956,47.612577
2022,1,24,8,-122.317423,47.663118
2022,1,24,8,-122.317423,47.663118
2022,1,21,5,-122.337153,47.618647
2022,1,1,0,-122.337153,47.618647
2022,1,2,1,-122.327245,47.611641
2022,1,15,18,-122.30586,47.559134
2022,1,24,19,-122.280327,47.70923
2022,1,5,20,-122.337873,47.612958
2022,1,20,4,-122.337873,47.612958
2022,1,4,8,-122.307343,47.55287
2022,1,4,9,-122.307343,47.55287
2022,1,4,6,-122.301583,47.641716
2022,1,2,9,-122.27677,47.539786
2022,1,27,1,-122.340033,47.613063
2022,1,10,18,-122.340033,47.613063
2022,1,8,23,-122.340033,47.613063
2022,1,14,8,-122.340033,47.613063
2022,1,27,16,-122.340033,47.613063
2022,1,19,23,-122.344944,47.611275
2022,1,8,8,-122.325128,47.609343
2022,1,25,8,-122.325128,47.609343
2022,1,29,18,-122.325128,47.609343
2022,1,16,15,-122.325128,47.609343
2022,1,14,19,-122.324322,47.681767
2022,1,14,19,-122.324322,47.681767
2022,1,9,21,-122.330039,47.606302
2022,1,10,20,-122.346384,47.642255
2022,1,20,12,-122.346384,47.682569
2022,1,16,18,-122.383351,47.650523
2022,1,15,8,-122.383351,47.650523
2022,1,15,9,-122.383351,47.650523
2022,1,25,9,-122.340581,47.608584
2022,1,18,8,-122.340581,47.608584
2022,1,15,16,-122.340581,47.608584
2022,1,9,7,-122.340581,47.608584
2022,1,4,14,-122.340581,47.608584
2022,1,17,15,-122.340581,47.608584
2022,1,10,18,-122.319959,47.670772
2022,1,11,23,-122.319959,47.670772
2022,1,3,20,-122.315768,47.6719
2022,1,10,19,-122.325633,47.618489
2022,1,7,23,-122.259576,47.543527
2022,1,27,12,-122.313608,47.635946
2022,1,2,22,-122.307848,47.576438
2022,1,10,5,-122.323387,47.712424
2022,1,5,17,-122.318433,47.665388
2022,1,22,2,-122.282229,47.676141
2022,1,4,14,-122.3554,47.631
2022,1,29,23,-122.3554,47.652454
2022,1,5,10,-122.329061,47.573191
2022,1,19,11,-122.370982,47.564713
2022,1,3,0,-122.325547,47.616642
2022,1,18,17,-122.383093,47.66749
2022,1,14,14,-122.316359,47.663112
2022,1,18,12,-122.316359,47.663112
2022,1,18,19,-122.347609,47.619989
2022,1,5,1,-122.347609,47.610762
2022,1,13,8,-122.347609,47.610762
2022,1,22,21,-122.341849,47.7145
2022,1,16,2,-122.35252,47.665018
2022,1,6,16,-122.358237,47.642151
2022,1,26,3,-122.358237,47.64228
2022,1,28,1,-122.358237,47.64228
2022,1,6,14,-122.321227,47.65752
2022,1,9,7,-122.321227,47.605054
2022,1,20,20,-122.269398,47.507026
2022,1,13,10,-122.280832,47.546653
2022,1,24,20,-122.327707,47.626315
2022,1,27,16,-122.368779,47.564718
2022,1,21,21,-122.37945,47.669446
2022,1,20,22,-122.37945,47.669446
2022,1,20,11,-122.37945,47.669446
2022,1,23,10,-122.37945,47.669446
2022,1,9,19,-122.37945,47.669446
2022,1,3,13,-122.37945,47.669446
2022,1,20,11,-122.37945,47.669446
2022,1,1,13,-122.37945,47.670176
2022,1,29,18,-122.37945,47.670176
2022,1,18,9,-122.269989,47.53025
2022,1,24,13,-122.327535,47.595814
2022,1,17,10,-122.323301,47.709488
2022,1,16,12,-122.323301,47.709488
2022,1,6,22,-122.323301,47.709488
2022,1,2,13,-122.323301,47.709488
2022,1,19,11,-122.323301,47.709488
2022,1,16,23,-122.323301,47.709488
2022,1,3,18,-122.323301,47.709488
2022,1,25,7,-122.323301,47.709488
2022,1,3,15,-122.323301,47.709488
2022,1,31,15,-122.324064,47.546805
2022,1,10,5,-122.272912,47.512451
2022,1,4,13,-122.298402,47.675898
2022,1,16,0,-122.325418,47.627773
2022,1,28,11,-122.274309,47.679737
2022,1,2,22,-122.305559,47.665053
2022,1,30,13,-122.321184,47.668602
2022,1,8,0,-122.336003,47.520451
